oid,timestamp,date,hour,x,y,vehicle_count,pedestrian_count,congestion_level,weather_condition,temperature,location,other_oid,other_class,other_x,other_y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw
oid_2102,2023-03-29 14:00:00,2023-03-29,14,1.7339152726161822,33.25408279591122,16,18,low,cloudy,2.248135974325928,Location_2102,"['oid_194', 'oid_515']","['pedestrian', 'pedestrian']","[41.09005838135569, 63.07001990948519]","[60.59327828381741, 50.98726589360471]",,,,,,
oid_2103,2023-03-29 15:00:00,2023-03-29,15,31.866856997126312,55.96515260152331,15,49,high,sunny,-0.34563311325431023,Location_2103,"['oid_607', 'oid_37']","['pedestrian', 'cyclist']","[52.51116981996014, 52.1028017636062]","[73.66908553814014, 2.503558286030083]",,,,,,
oid_2104,2023-03-29 16:00:00,2023-03-29,16,11.072891556207477,68.91003228119297,2,31,low,snowy,17.621247688128307,Location_2104,"['oid_235', 'oid_229', 'oid_817', 'oid_392']","['vehicle', 'vehicle', 'cyclist', 'cyclist']","[79.816045341873, 99.84778862904517, 28.147523498570102, 9.911798856432641]","[21.86200957443385, 90.47480184604176, 3.039143389613852, 86.20290803610024]",,,,,,
oid_2105,2023-03-29 17:00:00,2023-03-29,17,89.42021351285187,65.2321009046839,4,29,medium,rainy,-1.3678352929834396,Location_2105,"['oid_548', 'oid_729', 'oid_588', 'oid_858', 'oid_567']","['cyclist', 'vehicle', 'cyclist', 'vehicle', 'pedestrian']","[13.237904975634784, 83.78131203867208, 75.33231505350038, 93.51401869472306, 23.16796099807865]","[6.161761448885428, 23.209912300307312, 70.56156139291048, 35.633972331175976, 42.53388178717865]",,,,,,
oid_2106,2023-03-29 18:00:00,2023-03-29,18,33.13627276049157,23.368802449388802,4,35,medium,cloudy,-7.4318017039445525,Location_2106,"['oid_424', 'oid_627']","['vehicle', 'cyclist']","[95.65321526948976, 85.5513303070573]","[90.36178223337626, 41.74013316872951]",,,,,,
oid_2107,2023-03-29 19:00:00,2023-03-29,19,47.261277427706005,88.4958624901312,1,13,high,sunny,29.77265013740302,Location_2107,"['oid_801', 'oid_684', 'oid_986', 'oid_435']","['vehicle', 'pedestrian', 'pedestrian', 'pedestrian']","[24.803388946668758, 55.253219263904484, 99.70510846644551, 58.3640781139648]","[96.30267382058565, 98.54215265058663, 87.76681937808142, 68.64400177046703]",,,,,,
oid_2108,2023-03-29 20:00:00,2023-03-29,20,21.11928212920231,62.5995488570908,15,30,high,sunny,8.812452953367409,Location_2108,"['oid_686', 'oid_358', 'oid_984']","['pedestrian', 'cyclist', 'vehicle']","[95.51410168739697, 22.47173432204932, 3.9911053491074044]","[5.866006137692247, 49.98900213520696, 84.86818246265481]",,,,,,
oid_2109,2023-03-29 21:00:00,2023-03-29,21,46.98545045315996,84.92168122923964,4,20,high,snowy,25.958687730408393,Location_2109,"['oid_973', 'oid_577', 'oid_677', 'oid_898', 'oid_425']","['pedestrian', 'pedestrian', 'cyclist', 'pedestrian', 'cyclist']","[57.7356823577359, 85.10602564241307, 34.08366201394944, 60.96589971833781, 58.02054438859391]","[3.4621786934790344, 53.34057958103018, 20.154289177365314, 27.891747490212026, 94.8318646271419]",,,,,,
oid_2110,2023-03-29 22:00:00,2023-03-29,22,78.1560101774037,79.48828889826304,11,25,medium,rainy,15.028759331025583,Location_2110,"['oid_351', 'oid_197', 'oid_769', 'oid_24']","['vehicle', 'vehicle', 'vehicle', 'vehicle']","[13.552792263208357, 83.98637317938142, 67.03578614527163, 74.5335034713069]","[23.1594807929431, 53.08889631108009, 46.82200808077921, 32.449703025484666]",,,,,,
oid_2111,2023-03-29 23:00:00,2023-03-29,23,82.61506149768718,90.75154152533837,1,18,high,rainy,22.39420593384048,Location_2111,['oid_678'],['cyclist'],[43.36841908094401],[62.02096052929633],,,,,,
oid_2112,2023-03-30 00:00:00,2023-03-30,0,47.23895072882145,28.08791973282053,15,41,low,cloudy,24.10730905261122,Location_2112,"['oid_112', 'oid_627']","['cyclist', 'cyclist']","[94.98927256358338, 65.53117095494396]","[23.322513893739693, 63.461059134911324]",,,,,,
oid_2113,2023-03-30 01:00:00,2023-03-30,1,17.54760406900463,97.97558356873085,12,35,low,sunny,32.494530099045086,Location_2113,"['oid_542', 'oid_36', 'oid_792']","['cyclist', 'pedestrian', 'vehicle']","[7.2257406814990155, 82.75397216942733, 7.962586632164104]","[8.419141921508523, 66.89124035202057, 55.469277827058484]",,,,,,
oid_2114,2023-03-30 02:00:00,2023-03-30,2,2.487902472674397,25.10636342023166,6,48,low,rainy,20.462952153228116,Location_2114,"['oid_504', 'oid_712']","['vehicle', 'vehicle']","[32.18045398523516, 67.5917944362713]","[79.16452815944758, 0.17718722501690598]",,,,,,
oid_2115,2023-03-30 03:00:00,2023-03-30,3,34.715882683936385,89.52044805614968,0,25,low,cloudy,24.563958382858807,Location_2115,"['oid_654', 'oid_722', 'oid_755', 'oid_920', 'oid_106']","['pedestrian', 'pedestrian', 'pedestrian', 'pedestrian', 'vehicle']","[55.47435257640211, 52.61963779810217, 79.6949532013049, 27.58174079118456, 5.480351857444132]","[94.65365550172115, 74.66833718416126, 59.40356103976636, 86.89542998867226, 54.22964363624859]",,,,,,
oid_2116,2023-03-30 04:00:00,2023-03-30,4,14.81017412555622,48.42865794765044,3,17,medium,sunny,20.625981409852248,Location_2116,['oid_421'],['vehicle'],[48.77722641162856],[10.410845491204112],,,,,,
oid_2117,2023-03-30 05:00:00,2023-03-30,5,94.30525583484085,0.7224270629159091,15,3,low,snowy,13.485858264614961,Location_2117,"['oid_880', 'oid_969']","['vehicle', 'pedestrian']","[15.98873653278481, 30.241035087960157]","[44.73448195946486, 70.40132264739997]",,,,,,
oid_2118,2023-03-30 06:00:00,2023-03-30,6,83.09836513144539,51.72517071752743,15,9,high,rainy,-2.5022896959324576,Location_2118,"['oid_833', 'oid_218', 'oid_592', 'oid_881']","['pedestrian', 'vehicle', 'cyclist', 'vehicle']","[84.9484959941987, 6.714142987185145, 61.77933190074548, 89.83630792073802]","[45.34463426683083, 25.709368632992955, 62.347143021771934, 38.58655410346782]",,,,,,
oid_2119,2023-03-30 07:00:00,2023-03-30,7,72.45836725046908,58.62695990313556,4,12,low,rainy,24.041725207069668,Location_2119,['oid_265'],['vehicle'],[14.141310363846626],[44.106770331199854],,,,,,
oid_2120,2023-03-30 08:00:00,2023-03-30,8,94.8240031146207,66.30936290137208,2,48,medium,snowy,22.896798049731338,Location_2120,"['oid_120', 'oid_248', 'oid_948', 'oid_160']","['pedestrian', 'vehicle', 'vehicle', 'cyclist']","[23.398326079978492, 29.132296878802233, 16.340772342929267, 13.120285689323874]","[59.200466345112005, 4.036082311712286, 35.392731400215226, 12.62276389152075]",,,,,,
oid_2121,2023-03-30 09:00:00,2023-03-30,9,77.15310182259061,81.54026280504625,13,8,medium,sunny,18.067903372938094,Location_2121,"['oid_68', 'oid_369']","['vehicle', 'pedestrian']","[41.12428468325239, 48.96921037460154]","[61.52414747133318, 53.08699813508425]",,,,,,
oid_2122,2023-03-30 10:00:00,2023-03-30,10,10.435895238246717,63.56630529991924,3,35,medium,snowy,19.0191106406842,Location_2122,"['oid_162', 'oid_708', 'oid_408', 'oid_228', 'oid_321']","['cyclist', 'pedestrian', 'pedestrian', 'vehicle', 'vehicle']","[71.86906941956846, 10.612897023324376, 49.786316951908105, 1.410604109057878, 39.10644455501389]","[54.62460668140098, 60.349599216301364, 81.46299833805463, 5.624734780556984, 21.69670559789064]",,,,,,
oid_2123,2023-03-30 11:00:00,2023-03-30,11,86.8207717835536,44.077709558513604,6,8,low,rainy,20.48678234053376,Location_2123,"['oid_15', 'oid_621', 'oid_680']","['cyclist', 'vehicle', 'vehicle']","[6.571872624968855, 90.28047190919575, 1.3883052920022232]","[23.28056390438241, 90.03744396234426, 42.325939379885604]",,,,,,
oid_2124,2023-03-30 12:00:00,2023-03-30,12,68.65515177744243,91.35221607175724,11,41,medium,cloudy,4.148196687930987,Location_2124,"['oid_113', 'oid_399', 'oid_563', 'oid_350']","['cyclist', 'cyclist', 'pedestrian', 'vehicle']","[62.47219665805335, 71.04862591582737, 6.804054565188533, 99.05997088521549]","[98.44570874171703, 68.49891177293442, 99.26205144307498, 50.32595636338162]",,,,,,
oid_2125,2023-03-30 13:00:00,2023-03-30,13,0.7834334369102636,35.72452681617007,8,4,high,sunny,17.02745450792706,Location_2125,"['oid_953', 'oid_244', 'oid_492', 'oid_160']","['vehicle', 'vehicle', 'vehicle', 'cyclist']","[90.45887105897997, 26.852917357566973, 33.284629558101656, 67.67375659002369]","[33.92579561934744, 23.415936604067245, 57.28954087158402, 45.95061059737161]",,,,,,
oid_2126,2023-03-30 14:00:00,2023-03-30,14,96.75914060322243,8.582251594563584,2,10,high,rainy,10.96350103023746,Location_2126,"['oid_686', 'oid_640', 'oid_968']","['pedestrian', 'cyclist', 'cyclist']","[68.45385321975805, 54.25087366554139, 78.71477583506129]","[27.887229330665917, 46.06116513913703, 8.553980413500073]",,,,,,
oid_2127,2023-03-30 15:00:00,2023-03-30,15,4.498574008669831,83.23875780638338,2,12,medium,snowy,13.856142357116287,Location_2127,"['oid_458', 'oid_963']","['pedestrian', 'pedestrian']","[70.44369081666211, 14.953986488966786]","[55.358495720544575, 63.99180826413108]",,,,,,
oid_2128,2023-03-30 16:00:00,2023-03-30,16,32.64307957443366,95.51748965529917,8,1,medium,sunny,22.310189446384207,Location_2128,['oid_646'],['pedestrian'],[14.789728725963712],[25.83934890156857],,,,,,
oid_2129,2023-03-30 17:00:00,2023-03-30,17,42.41322877187934,31.7774081135896,12,23,high,snowy,-6.233105319409431,Location_2129,['oid_14'],['cyclist'],[95.40045746398756],[51.23247436995568],,,,,,
oid_2130,2023-03-30 18:00:00,2023-03-30,18,72.69428261629758,63.61899443640202,13,36,high,rainy,4.293433338685421,Location_2130,"['oid_638', 'oid_234', 'oid_714', 'oid_307', 'oid_418']","['cyclist', 'vehicle', 'vehicle', 'vehicle', 'vehicle']","[99.84351625048689, 17.164771933341182, 18.0993763990153, 13.002350818578524, 21.616217284938944]","[12.587037443296056, 71.60194884765131, 83.59952758037626, 34.89831492307075, 75.31690552330417]",,,,,,
oid_2131,2023-03-30 19:00:00,2023-03-30,19,5.6984886015048914,71.70188491399439,17,44,low,snowy,24.13466914661312,Location_2131,"['oid_201', 'oid_298', 'oid_333']","['cyclist', 'cyclist', 'pedestrian']","[98.42466267380554, 7.9742358135786, 57.539902006905194]","[52.85856405908479, 15.53846230566992, 13.523481761357925]",,,,,,
oid_2132,2023-03-30 20:00:00,2023-03-30,20,97.94699539905533,18.43506027235433,5,27,medium,cloudy,16.879054958127526,Location_2132,['oid_137'],['vehicle'],[53.83118971052464],[5.381817461551686],,,,,,
oid_2133,2023-03-30 21:00:00,2023-03-30,21,10.927292197839222,95.00273688182993,3,6,medium,cloudy,11.628825962408811,Location_2133,"['oid_232', 'oid_66', 'oid_825', 'oid_884']","['cyclist', 'pedestrian', 'pedestrian', 'pedestrian']","[73.80084059851035, 71.22498799955957, 82.22434513762667, 33.62622542835902]","[33.76997118668634, 54.160266487960705, 5.409669474103051, 40.85083725464433]",,,,,,
oid_2134,2023-03-30 22:00:00,2023-03-30,22,4.701430713500876,12.669506875752568,13,21,high,snowy,13.546410807021207,Location_2134,"['oid_270', 'oid_979', 'oid_608']","['cyclist', 'vehicle', 'pedestrian']","[67.75941368257143, 97.63749378215071, 4.859664950514286]","[33.518430713080974, 7.143953941697834, 96.80312667408836]",,,,,,
oid_2135,2023-03-30 23:00:00,2023-03-30,23,87.00859187511199,39.23446476258273,2,49,low,cloudy,-8.97247627789311,Location_2135,"['oid_818', 'oid_165', 'oid_715']","['pedestrian', 'cyclist', 'cyclist']","[46.69653904477732, 9.900206586668803, 52.408474464493736]","[96.69951558429388, 41.526407024176606, 55.43011338074872]",,,,,,
oid_2136,2023-03-31 00:00:00,2023-03-31,0,40.36476106160437,33.107129338901444,2,29,high,rainy,2.0410659767738704,Location_2136,['oid_897'],['vehicle'],[13.836414140696096],[14.07656746334257],,,,,,
oid_2137,2023-03-31 01:00:00,2023-03-31,1,85.47527645544758,94.58933035620069,15,26,high,rainy,8.141112707416244,Location_2137,"['oid_723', 'oid_579']","['cyclist', 'cyclist']","[38.15101484267787, 80.05521721807884]","[1.3788151514137703, 96.58776545306729]",,,,,,
oid_2138,2023-03-31 02:00:00,2023-03-31,2,88.22424768862481,64.43077299821452,12,5,medium,snowy,2.0760441318980565,Location_2138,"['oid_577', 'oid_16', 'oid_381', 'oid_17', 'oid_991']","['pedestrian', 'vehicle', 'cyclist', 'vehicle', 'cyclist']","[76.12662571531524, 84.24305124451674, 69.56782639971637, 81.35133452010983, 51.5297242451339]","[74.50699459131481, 24.195538262237392, 42.32407270323713, 27.71481287101587, 73.67079173024167]",,,,,,
oid_2139,2023-03-31 03:00:00,2023-03-31,3,93.80151841284795,97.71239846032131,6,33,low,snowy,20.13735286737489,Location_2139,"['oid_789', 'oid_300', 'oid_618', 'oid_233']","['pedestrian', 'cyclist', 'cyclist', 'vehicle']","[74.88910653818304, 63.649580632416495, 10.248824103869868, 5.95616363448449]","[35.71984699709467, 93.30997270348803, 76.31861431226824, 97.3596739286356]",,,,,,
oid_2140,2023-03-31 04:00:00,2023-03-31,4,84.0086577987878,89.06857059138996,16,23,low,cloudy,8.308602283582424,Location_2140,"['oid_751', 'oid_130']","['pedestrian', 'vehicle']","[16.964726033265464, 79.50661655383321]","[82.9786497838234, 40.99389266635099]",,,,,,
oid_2141,2023-03-31 05:00:00,2023-03-31,5,72.9820437919889,33.02441535551447,1,29,high,rainy,19.320110794241316,Location_2141,['oid_302'],['vehicle'],[80.0933340289161],[48.042341290663614],,,,,,
oid_2142,2023-03-31 06:00:00,2023-03-31,6,25.561882107730494,0.5452904862608299,3,38,low,sunny,-0.7395693264225418,Location_2142,"['oid_105', 'oid_596']","['vehicle', 'vehicle']","[41.77517076466268, 13.604713658376799]","[49.75252007066398, 5.980282299314088]",,,,,,
oid_2143,2023-03-31 07:00:00,2023-03-31,7,83.12961962622153,70.8347611987854,3,35,low,snowy,25.875913245403567,Location_2143,"['oid_156', 'oid_521']","['pedestrian', 'vehicle']","[11.735543863789166, 47.149346192716166]","[76.61003612610205, 94.11656927853804]",,,,,,
oid_2144,2023-03-31 08:00:00,2023-03-31,8,94.78538538935662,96.88791785131893,15,39,low,sunny,5.638171801025091,Location_2144,['oid_745'],['cyclist'],[76.67089583178904],[78.31515371754337],,,,,,
oid_2145,2023-03-31 09:00:00,2023-03-31,9,4.973500926737384,82.1192256092581,5,29,low,cloudy,-2.1848185249246592,Location_2145,"['oid_335', 'oid_836', 'oid_839']","['vehicle', 'pedestrian', 'pedestrian']","[42.3319644655667, 80.31644924688918, 38.84148050204331]","[76.55795842354307, 73.42852360202437, 24.63105661880275]",,,,,,
oid_2146,2023-03-31 10:00:00,2023-03-31,10,59.69624187727809,28.695172710359827,6,22,high,sunny,24.987667758236284,Location_2146,"['oid_988', 'oid_281', 'oid_876', 'oid_23']","['pedestrian', 'vehicle', 'cyclist', 'vehicle']","[80.57534050744852, 39.599344054558436, 76.89824130064552, 72.99107887500641]","[74.20431935958047, 7.0687633869890405, 42.48954787348783, 36.7112448720001]",,,,,,
oid_2147,2023-03-31 11:00:00,2023-03-31,11,16.90100020120725,51.1232712796245,15,1,low,rainy,1.7744436254849223,Location_2147,"['oid_852', 'oid_287', 'oid_561', 'oid_906', 'oid_8']","['cyclist', 'vehicle', 'cyclist', 'cyclist', 'pedestrian']","[26.913373608137093, 16.437362605570172, 93.2923166359437, 44.590651363056764, 70.556192653373]","[82.59908278071094, 90.59975013776561, 70.25977421252708, 33.14258975265009, 67.5863760064211]",,,,,,
oid_2148,2023-03-31 12:00:00,2023-03-31,12,88.41131094516223,80.3640052128448,8,20,medium,sunny,-4.729690688803637,Location_2148,"['oid_581', 'oid_132']","['vehicle', 'cyclist']","[38.01135187430846, 10.731806920852948]","[17.299734483058728, 50.27256804118901]",,,,,,
oid_2149,2023-03-31 13:00:00,2023-03-31,13,8.663707794287767,74.65579655585466,15,24,low,cloudy,6.700700348193678,Location_2149,"['oid_987', 'oid_470', 'oid_339']","['vehicle', 'vehicle', 'cyclist']","[50.33763852979135, 5.940802420428404, 56.97263284540737]","[39.51926759440686, 78.69299565280544, 26.124822947290085]",,,,,,
oid_2150,2023-03-31 14:00:00,2023-03-31,14,21.689908562194837,16.37154482359804,9,8,low,snowy,-4.993070722886619,Location_2150,"['oid_327', 'oid_797', 'oid_331', 'oid_797']","['vehicle', 'pedestrian', 'vehicle', 'cyclist']","[25.994976784455147, 38.493138312827355, 46.41272791253775, 20.046970902493065]","[69.35096208918678, 82.18883597316908, 18.506668301476402, 91.01903187685954]",,,,,,
oid_2151,2023-03-31 15:00:00,2023-03-31,15,5.284948099188636,81.16827259804468,12,20,high,rainy,21.63289575580951,Location_2151,['oid_570'],['cyclist'],[90.6803251483564],[7.469838381881377],,,,,,
oid_2152,2023-03-31 16:00:00,2023-03-31,16,36.5902256668981,91.93333785592475,19,49,low,sunny,9.543761176477641,Location_2152,"['oid_59', 'oid_258', 'oid_232', 'oid_160']","['cyclist', 'pedestrian', 'vehicle', 'cyclist']","[72.24724502964803, 89.53134226715903, 20.109870907863403, 68.34072327533256]","[73.1194641966554, 98.82677990505168, 42.54652759191197, 36.002847255495226]",,,,,,
oid_2153,2023-03-31 17:00:00,2023-03-31,17,11.065232039386396,16.02280633789138,6,13,high,rainy,16.4074519177158,Location_2153,"['oid_923', 'oid_859', 'oid_535', 'oid_58', 'oid_542']","['vehicle', 'cyclist', 'pedestrian', 'vehicle', 'vehicle']","[79.12398847529283, 67.71470587680093, 97.50984368091774, 8.499561083677543, 89.65705986245223]","[0.23129616340377135, 98.06403828799844, 0.7943040717092287, 63.65667865017559, 18.593914631591467]",,,,,,
oid_2154,2023-03-31 18:00:00,2023-03-31,18,54.982477587664604,58.74306034115232,6,48,low,rainy,3.8977552091585252,Location_2154,"['oid_665', 'oid_995', 'oid_682', 'oid_594']","['cyclist', 'cyclist', 'pedestrian', 'vehicle']","[6.156787936569385, 4.579147202583622, 37.88358376178712, 36.50459030157425]","[68.21328373355435, 60.737631764567354, 82.33065579477456, 6.57435836956245]",,,,,,
oid_2155,2023-03-31 19:00:00,2023-03-31,19,22.005105002198356,35.32018839473194,4,34,high,rainy,-2.248575351446915,Location_2155,"['oid_169', 'oid_495']","['cyclist', 'pedestrian']","[65.80977339860931, 3.691355262810181]","[9.42011915069153, 45.77246456950529]",,,,,,
oid_2156,2023-03-31 20:00:00,2023-03-31,20,14.094372680294908,47.66940975330075,12,46,high,sunny,4.301645223390874,Location_2156,"['oid_229', 'oid_153', 'oid_91', 'oid_329']","['cyclist', 'cyclist', 'pedestrian', 'pedestrian']","[88.67786865511708, 72.24892992299961, 28.418520835751625, 22.57328621923065]","[2.2372749599457897, 83.488494457964, 70.724297939722, 92.02020809077345]",,,,,,
oid_2157,2023-03-31 21:00:00,2023-03-31,21,65.26011787246976,78.24759651725732,15,38,low,rainy,-1.9766857540258709,Location_2157,['oid_48'],['cyclist'],[4.888608505540615],[23.224858066347164],,,,,,
oid_2158,2023-03-31 22:00:00,2023-03-31,22,94.5981354125362,38.51479262304757,2,19,high,sunny,0.3289526685299986,Location_2158,['oid_825'],['cyclist'],[88.59625698382287],[20.043918164397777],,,,,,
oid_2159,2023-03-31 23:00:00,2023-03-31,23,1.5487469681388366,29.85335127840528,9,47,low,rainy,24.1597618901735,Location_2159,"['oid_996', 'oid_357']","['pedestrian', 'cyclist']","[20.88725448959825, 67.72667754643119]","[32.75960748166248, 41.900801933187296]",,,,,,
oid_2160,2023-04-01 00:00:00,2023-04-01,0,47.687571332555265,67.34013272518983,18,47,high,sunny,-4.789689588888272,Location_2160,"['oid_358', 'oid_886', 'oid_774', 'oid_854', 'oid_430']","['cyclist', 'vehicle', 'vehicle', 'cyclist', 'vehicle']","[47.95839473075094, 69.48361919149714, 86.49890917250845, 21.194260385236554, 74.85101797178373]","[12.1792355475694, 25.949566933070457, 29.401312575949103, 83.22641817582107, 64.69383071189236]",,,,,,
oid_2161,2023-04-01 01:00:00,2023-04-01,1,3.6579281150032172,67.76701587392299,12,2,low,sunny,17.397750376057907,Location_2161,"['oid_436', 'oid_46', 'oid_516', 'oid_830']","['vehicle', 'vehicle', 'cyclist', 'vehicle']","[38.97460674506963, 21.489787475439414, 33.834427035649526, 47.0189866638317]","[24.33654919370395, 38.74620505614668, 62.760713696544336, 5.523662514499595]",,,,,,
